"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Annotation of Estimate!!Total!!Native","Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born",
"0500000US18043","Floyd County, Indiana","76809","null","*****","*****","75176","266","null","null","1633","266","null","null",
"0500000US18045","Fountain County, Indiana","16486","null","*****","*****","16216","102","null","null","270","102","null","null",
"0500000US18047","Franklin County, Indiana","22842","null","*****","*****","22723","88","null","null","119","88","null","null",
"0500000US18049","Fulton County, Indiana","20212","null","*****","*****","19562","124","null","null","650","124","null","null",
"0500000US18051","Gibson County, Indiana","33596","null","*****","*****","33120","197","null","null","476","197","null","null",
"0500000US18053","Grant County, Indiana","66944","null","*****","*****","65907","242","null","null","1037","242","null","null",
"0500000US18055","Greene County, Indiana","32295","null","*****","*****","32041","107","null","null","254","107","null","null",
"0500000US18057","Hamilton County, Indiana","316095","null","*****","*****","291346","1412","null","null","24749","1412","null","null",
"0500000US18059","Hancock County, Indiana","73830","null","*****","*****","72207","293","null","null","1623","293","null","null",
"0500000US18061","Harrison County, Indiana","39712","null","*****","*****","39242","155","null","null","470","155","null","null",
"0500000US18063","Hendricks County, Indiana","160940","null","*****","*****","153013","717","null","null","7927","717","null","null",
"0500000US18065","Henry County, Indiana","48483","null","*****","*****","48119","101","null","null","364","101","null","null",
"0500000US18067","Howard County, Indiana","82387","null","*****","*****","80501","283","null","null","1886","283","null","null",
"0500000US18069","Huntington County, Indiana","36378","null","*****","*****","35841","112","null","null","537","112","null","null",
"0500000US18071","Jackson County, Indiana","43938","null","*****","*****","41897","200","null","null","2041","200","null","null",
"0500000US18073","Jasper County, Indiana","33449","null","*****","*****","32599","199","null","null","850","199","null","null",
"0500000US18075","Jay County, Indiana","20993","null","*****","*****","20780","125","null","null","213","125","null","null",
"0500000US18077","Jefferson County, Indiana","32237","null","*****","*****","31873","101","null","null","364","101","null","null",
"0500000US18079","Jennings County, Indiana","27727","null","*****","*****","27355","115","null","null","372","115","null","null",
"0500000US18081","Johnson County, Indiana","151564","null","*****","*****","145116","591","null","null","6448","591","null","null",
"0500000US18083","Knox County, Indiana","37409","null","*****","*****","37022","90","null","null","387","90","null","null",
"0500000US18085","Kosciusko County, Indiana","78806","null","*****","*****","75253","365","null","null","3553","365","null","null",
"0500000US18087","LaGrange County, Indiana","38942","null","*****","*****","38235","107","null","null","707","107","null","null",
"0500000US18089","Lake County, Indiana","486849","null","*****","*****","453320","1405","null","null","33529","1405","null","null",
"0500000US18091","LaPorte County, Indiana","110552","null","*****","*****","106737","470","null","null","3815","470","null","null",
"0500000US18093","Lawrence County, Indiana","45619","null","*****","*****","45035","143","null","null","584","143","null","null",
"0500000US18095","Madison County, Indiana","129505","null","*****","*****","127091","289","null","null","2414","289","null","null",
"0500000US18097","Marion County, Indiana","944523","null","*****","*****","855907","2290","null","null","88616","2290","null","null",
"0500000US18099","Marshall County, Indiana","46595","null","*****","*****","44550","258","null","null","2045","258","null","null",
"0500000US18101","Martin County, Indiana","10210","null","*****","*****","10179","47","null","null","31","47","null","null",
"0500000US18103","Miami County, Indiana","35901","null","*****","*****","35498","91","null","null","403","91","null","null",
"0500000US18105","Monroe County, Indiana","145403","null","*****","*****","133398","854","null","null","12005","854","null","null",
"0500000US18107","Montgomery County, Indiana","38276","null","*****","*****","37137","240","null","null","1139","240","null","null",
"0500000US18109","Morgan County, Indiana","69727","null","*****","*****","68843","196","null","null","884","196","null","null",
"0500000US18111","Newton County, Indiana","14018","null","*****","*****","13520","119","null","null","498","119","null","null",
"0500000US18113","Noble County, Indiana","47451","null","*****","*****","45169","271","null","null","2282","271","null","null",
"0500000US18115","Ohio County, Indiana","5887","null","*****","*****","5838","42","null","null","49","42","null","null",
"0500000US18117","Orange County, Indiana","19547","null","*****","*****","19259","85","null","null","288","85","null","null",
"0500000US18119","Owen County, Indiana","20878","null","*****","*****","20608","106","null","null","270","106","null","null",
"0500000US18121","Parke County, Indiana","16996","null","*****","*****","16769","122","null","null","227","122","null","null",
"0500000US18123","Perry County, Indiana","19141","null","*****","*****","18947","73","null","null","194","73","null","null",
"0500000US18125","Pike County, Indiana","12411","null","*****","*****","12267","98","null","null","144","98","null","null",
"0500000US18127","Porter County, Indiana","168041","null","*****","*****","161777","489","null","null","6264","489","null","null",
"0500000US18129","Posey County, Indiana","25589","null","*****","*****","25335","98","null","null","254","98","null","null",
"0500000US18131","Pulaski County, Indiana","12660","null","*****","*****","12499","90","null","null","161","90","null","null",
"0500000US18133","Putnam County, Indiana","37559","null","*****","*****","36798","215","null","null","761","215","null","null",
"0500000US18135","Randolph County, Indiana","25076","null","*****","*****","24663","117","null","null","413","117","null","null",
"0500000US18137","Ripley County, Indiana","28425","null","*****","*****","28011","133","null","null","414","133","null","null",
"0500000US18139","Rush County, Indiana","16704","null","*****","*****","16591","58","null","null","113","58","null","null",
"0500000US18141","St. Joseph County, Indiana","269240","null","*****","*****","252049","983","null","null","17191","983","null","null",
"0500000US18143","Scott County, Indiana","23743","null","*****","*****","23432","132","null","null","311","132","null","null",
"0500000US18145","Shelby County, Indiana","44399","null","*****","*****","43326","225","null","null","1073","225","null","null",
"0500000US18147","Spencer County, Indiana","20526","null","*****","*****","20235","64","null","null","291","64","null","null",
"0500000US18149","Starke County, Indiana","22941","null","*****","*****","22436","150","null","null","505","150","null","null",
"0500000US18151","Steuben County, Indiana","34474","null","*****","*****","33659","187","null","null","815","187","null","null",
"0500000US18153","Sullivan County, Indiana","20792","null","*****","*****","20627","98","null","null","165","98","null","null",
"0500000US18155","Switzerland County, Indiana","10628","null","*****","*****","10413","125","null","null","215","125","null","null",
"0500000US18157","Tippecanoe County, Indiana","189294","null","*****","*****","167611","939","null","null","21683","939","null","null",
"0500000US18159","Tipton County, Indiana","15218","null","*****","*****","15004","93","null","null","214","93","null","null",
"0500000US18161","Union County, Indiana","7153","null","*****","*****","7051","85","null","null","102","85","null","null",
"0500000US18163","Vanderburgh County, Indiana","181313","null","*****","*****","176169","585","null","null","5144","585","null","null",
"0500000US18165","Vermillion County, Indiana","15560","null","*****","*****","15413","92","null","null","147","92","null","null",
"0500000US18167","Vigo County, Indiana","107693","null","*****","*****","104142","516","null","null","3551","516","null","null",
"0500000US18169","Wabash County, Indiana","31631","null","*****","*****","31168","123","null","null","463","123","null","null",
"0500000US18171","Warren County, Indiana","8247","null","*****","*****","8205","32","null","null","42","32","null","null",
"0500000US18173","Warrick County, Indiana","61928","null","*****","*****","59777","256","null","null","2151","256","null","null",
"0500000US18175","Washington County, Indiana","27827","null","*****","*****","27664","53","null","null","163","53","null","null",
"0500000US18177","Wayne County, Indiana","66613","null","*****","*****","65017","269","null","null","1596","269","null","null",
"0500000US18179","Wells County, Indiana","27947","null","*****","*****","27537","122","null","null","410","122","null","null",
