"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Annotation of Estimate!!Total!!Native","Estimate!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born",
"0500000US20033","Comanche County, Kansas","1893","*****","*****","null","1855","26","null","null","38","null","26","null",
"0500000US20035","Cowley County, Kansas","36259","*****","*****","null","34925","190","null","null","1334","null","190","null",
"0500000US20037","Crawford County, Kansas","39133","*****","*****","null","37754","360","null","null","1379","null","360","null",
"0500000US20039","Decatur County, Kansas","2939","*****","*****","null","2900","25","null","null","39","null","25","null",
"0500000US20041","Dickinson County, Kansas","19766","*****","*****","null","19576","67","null","null","190","null","67","null",
"0500000US20043","Doniphan County, Kansas","7931","*****","*****","null","7820","61","null","null","111","null","61","null",
"0500000US20045","Douglas County, Kansas","111073","*****","*****","null","103704","670","null","null","7369","null","670","null",
"0500000US20047","Edwards County, Kansas","3021","*****","*****","null","2723","47","null","null","298","null","47","null",
"0500000US20049","Elk County, Kansas","2856","*****","*****","null","2836","13","null","null","20","null","13","null",
"0500000US20051","Ellis County, Kansas","28525","*****","*****","null","27788","174","null","null","737","null","174","null",
"0500000US20053","Ellsworth County, Kansas","6477","*****","*****","null","6358","50","null","null","119","null","50","null",
"0500000US20055","Finney County, Kansas","36608","*****","*****","null","29414","582","null","null","7194","null","582","null",
"0500000US20057","Ford County, Kansas","33725","*****","*****","null","25265","518","null","null","8460","null","518","null",
"0500000US20059","Franklin County, Kansas","25916","*****","*****","null","25591","123","null","null","325","null","123","null",
"0500000US20061","Geary County, Kansas","34110","*****","*****","null","31354","392","null","null","2756","null","392","null",
"0500000US20063","Gove County, Kansas","2771","134","null","null","2755","131","null","null","16","null","11","null",
"0500000US20065","Graham County, Kansas","2617","*****","*****","null","2586","25","null","null","31","null","25","null",
"0500000US20067","Grant County, Kansas","7817","*****","*****","null","6738","272","null","null","1079","null","272","null",
"0500000US20069","Gray County, Kansas","5982","*****","*****","null","5378","107","null","null","604","null","107","null",
"0500000US20071","Greeley County, Kansas","1234","111","null","null","1177","106","null","null","57","null","36","null",
"0500000US20073","Greenwood County, Kansas","6654","*****","*****","null","6621","29","null","null","33","null","29","null",
"0500000US20075","Hamilton County, Kansas","2656","*****","*****","null","2301","98","null","null","355","null","98","null",
"0500000US20077","Harper County, Kansas","5998","*****","*****","null","5888","44","null","null","110","null","44","null",
"0500000US20079","Harvey County, Kansas","34572","*****","*****","null","32849","398","null","null","1723","null","398","null",
"0500000US20081","Haskell County, Kansas","4222","*****","*****","null","3558","112","null","null","664","null","112","null",
"0500000US20083","Hodgeman County, Kansas","1949","*****","*****","null","1841","39","null","null","108","null","39","null",
"0500000US20085","Jackson County, Kansas","13401","*****","*****","null","13223","65","null","null","178","null","65","null",
"0500000US20087","Jefferson County, Kansas","19036","*****","*****","null","18925","61","null","null","111","null","61","null",
"0500000US20089","Jewell County, Kansas","3085","*****","*****","null","3052","20","null","null","33","null","20","null",
"0500000US20091","Johnson County, Kansas","546046","*****","*****","null","501248","1420","null","null","44798","null","1420","null",
"0500000US20093","Kearny County, Kansas","3952","*****","*****","null","3440","147","null","null","512","null","147","null",
"0500000US20095","Kingman County, Kansas","7876","*****","*****","null","7827","33","null","null","49","null","33","null",
"0500000US20097","Kiowa County, Kansas","2503","*****","*****","null","2438","37","null","null","65","null","37","null",
"0500000US20099","Labette County, Kansas","21574","*****","*****","null","21281","79","null","null","293","null","79","null",
"0500000US20101","Lane County, Kansas","1666","134","null","null","1649","137","null","null","17","null","16","null",
"0500000US20103","Leavenworth County, Kansas","76286","*****","*****","null","73738","319","null","null","2548","null","319","null",
"0500000US20105","Lincoln County, Kansas","3240","*****","*****","null","3188","29","null","null","52","null","29","null",
"0500000US20107","Linn County, Kansas","9613","*****","*****","null","9503","55","null","null","110","null","55","null",
"0500000US20109","Logan County, Kansas","2766","*****","*****","null","2694","34","null","null","72","null","34","null",
"0500000US20111","Lyon County, Kansas","34103","*****","*****","null","30886","320","null","null","3217","null","320","null",
"0500000US20113","McPherson County, Kansas","29208","*****","*****","null","28689","91","null","null","519","null","91","null",
"0500000US20115","Marion County, Kansas","12565","*****","*****","null","12441","35","null","null","124","null","35","null",
"0500000US20117","Marshall County, Kansas","10083","*****","*****","null","9960","42","null","null","123","null","42","null",
"0500000US20119","Meade County, Kansas","4504","*****","*****","null","4143","72","null","null","361","null","72","null",
"0500000US20121","Miami County, Kansas","32546","*****","*****","null","32307","111","null","null","239","null","111","null",
"0500000US20123","Mitchell County, Kansas","6359","*****","*****","null","6326","30","null","null","33","null","30","null",
"0500000US20125","Montgomery County, Kansas","35167","*****","*****","null","34126","227","null","null","1041","null","227","null",
"0500000US20127","Morris County, Kansas","5917","*****","*****","null","5801","75","null","null","116","null","75","null",
"0500000US20129","Morton County, Kansas","3207","*****","*****","null","2883","101","null","null","324","null","101","null",
"0500000US20131","Nemaha County, Kansas","10170","*****","*****","null","10105","31","null","null","65","null","31","null",
"0500000US20133","Neosho County, Kansas","16501","*****","*****","null","16146","111","null","null","355","null","111","null",
"0500000US20135","Ness County, Kansas","3102","*****","*****","null","2996","37","null","null","106","null","37","null",
"0500000US20137","Norton County, Kansas","5658","*****","*****","null","5550","47","null","null","108","null","47","null",
"0500000US20139","Osage County, Kansas","16300","*****","*****","null","16166","68","null","null","134","null","68","null",
"0500000US20141","Osborne County, Kansas","3852","*****","*****","null","3818","16","null","null","34","null","16","null",
"0500000US20143","Ottawa County, Kansas","6099","*****","*****","null","6057","21","null","null","42","null","21","null",
"0500000US20145","Pawnee County, Kansas","6945","*****","*****","null","6895","36","null","null","50","null","36","null",
"0500000US20147","Phillips County, Kansas","5579","*****","*****","null","5519","44","null","null","60","null","43","null",
"0500000US20149","Pottawatomie County, Kansas","21620","*****","*****","null","21023","226","null","null","597","null","226","null",
"0500000US20151","Pratt County, Kansas","9670","*****","*****","null","9421","126","null","null","249","null","126","null",
"0500000US20153","Rawlins County, Kansas","2555","*****","*****","null","2484","34","null","null","71","null","34","null",
"0500000US20155","Reno County, Kansas","64346","*****","*****","null","62698","321","null","null","1648","null","321","null",
"0500000US20157","Republic County, Kansas","4965","*****","*****","null","4936","15","null","null","29","null","15","null",
"0500000US20159","Rice County, Kansas","10077","*****","*****","null","9647","100","null","null","430","null","100","null",
"0500000US20161","Riley County, Kansas","71927","*****","*****","null","67109","568","null","null","4818","null","568","null",
"0500000US20163","Rooks County, Kansas","5205","*****","*****","null","5189","11","null","null","16","null","11","null",
"0500000US20165","Rush County, Kansas","3262","*****","*****","null","3221","27","null","null","41","null","27","null",
"0500000US20167","Russell County, Kansas","6926","*****","*****","null","6897","41","null","null","29","null","41","null",
"0500000US20169","Saline County, Kansas","55493","*****","*****","null","52635","449","null","null","2858","null","449","null",
"0500000US20171","Scott County, Kansas","4872","*****","*****","null","4234","310","null","null","638","null","310","null",
"0500000US20173","Sedgwick County, Kansas","497062","*****","*****","null","457143","1395","null","null","39919","null","1395","null",
"0500000US20175","Seward County, Kansas","23013","*****","*****","null","15708","400","null","null","7305","null","400","null",
"0500000US20177","Shawnee County, Kansas","177688","*****","*****","null","169984","622","null","null","7704","null","622","null",
