"GEO_ID","NAME","B05012_001E","B05012_001EA","B05012_001M","B05012_001MA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"0500000US55029","Door County, Wisconsin","27472","null","*****","*****","26635","null","131","null","837","null","131","null",
"0500000US55031","Douglas County, Wisconsin","43295","null","*****","*****","42305","null","153","null","990","null","153","null",
"0500000US55033","Dunn County, Wisconsin","44759","null","*****","*****","43392","null","314","null","1367","null","314","null",
"0500000US55035","Eau Claire County, Wisconsin","103514","null","*****","*****","99595","null","404","null","3919","null","404","null",
"0500000US55037","Florence County, Wisconsin","4314","null","*****","*****","4281","null","24","null","33","null","24","null",
"0500000US55039","Fond du Lac County, Wisconsin","102597","null","*****","*****","99131","null","319","null","3466","null","319","null",
"0500000US55041","Forest County, Wisconsin","8995","null","*****","*****","8898","null","26","null","97","null","26","null",
"0500000US55043","Grant County, Wisconsin","51733","null","*****","*****","50850","null","190","null","883","null","190","null",
"0500000US55045","Green County, Wisconsin","36896","null","*****","*****","36040","null","89","null","856","null","89","null",
"0500000US55047","Green Lake County, Wisconsin","18755","null","*****","*****","18207","null","114","null","548","null","114","null",
"0500000US55049","Iowa County, Wisconsin","23618","null","*****","*****","23223","null","51","null","395","null","51","null",
"0500000US55051","Iron County, Wisconsin","5687","null","*****","*****","5616","null","28","null","71","null","28","null",
"0500000US55053","Jackson County, Wisconsin","20522","null","*****","*****","20069","null","59","null","453","null","59","null",
"0500000US55055","Jefferson County, Wisconsin","84701","null","*****","*****","81839","null","308","null","2862","null","308","null",
"0500000US55057","Juneau County, Wisconsin","26478","null","*****","*****","25884","null","77","null","594","null","77","null",
"0500000US55059","Kenosha County, Wisconsin","168524","null","*****","*****","157870","null","817","null","10654","null","817","null",
"0500000US55061","Kewaunee County, Wisconsin","20387","null","*****","*****","19935","null","75","null","452","null","75","null",
"0500000US55063","La Crosse County, Wisconsin","117894","null","*****","*****","114256","null","489","null","3638","null","489","null",
"0500000US55065","Lafayette County, Wisconsin","16715","null","*****","*****","16293","null","104","null","422","null","104","null",
"0500000US55067","Langlade County, Wisconsin","19146","null","*****","*****","18771","null","127","null","375","null","127","null",
"0500000US55069","Lincoln County, Wisconsin","27744","null","*****","*****","27493","null","67","null","251","null","67","null",
"0500000US55071","Manitowoc County, Wisconsin","79185","null","*****","*****","76920","null","271","null","2265","null","271","null",
"0500000US55073","Marathon County, Wisconsin","135396","null","*****","*****","130026","null","339","null","5370","null","339","null",
"0500000US55075","Marinette County, Wisconsin","40391","null","*****","*****","39825","null","112","null","566","null","112","null",
"0500000US55077","Marquette County, Wisconsin","15304","null","*****","*****","14993","null","75","null","311","null","75","null",
"0500000US55078","Menominee County, Wisconsin","4558","null","*****","*****","4550","null","11","null","8","null","11","null",
"0500000US55079","Milwaukee County, Wisconsin","951226","null","*****","*****","863221","null","2820","null","88005","null","2820","null",
"0500000US55081","Monroe County, Wisconsin","45771","null","*****","*****","44656","null","187","null","1115","null","187","null",
"0500000US55083","Oconto County, Wisconsin","37646","null","*****","*****","37150","null","120","null","496","null","120","null",
"0500000US55085","Oneida County, Wisconsin","35381","null","*****","*****","34907","null","93","null","474","null","93","null",
"0500000US55087","Outagamie County, Wisconsin","185700","null","*****","*****","178973","null","471","null","6727","null","471","null",
"0500000US55089","Ozaukee County, Wisconsin","88597","null","*****","*****","84313","null","493","null","4284","null","493","null",
"0500000US55091","Pepin County, Wisconsin","7265","null","*****","*****","7166","null","20","null","99","null","20","null",
"0500000US55093","Pierce County, Wisconsin","41977","null","*****","*****","41087","null","181","null","890","null","181","null",
"0500000US55095","Polk County, Wisconsin","43438","null","*****","*****","42908","null","90","null","530","null","90","null",
"0500000US55097","Portage County, Wisconsin","70632","null","*****","*****","67866","null","406","null","2766","null","406","null",
"0500000US55099","Price County, Wisconsin","13416","null","*****","*****","13168","null","46","null","248","null","46","null",
"0500000US55101","Racine County, Wisconsin","195602","null","*****","*****","186451","null","815","null","9151","null","815","null",
"0500000US55103","Richland County, Wisconsin","17459","null","*****","*****","17029","null","72","null","430","null","72","null",
"0500000US55105","Rock County, Wisconsin","162152","null","*****","*****","154642","null","511","null","7510","null","511","null",
"0500000US55107","Rusk County, Wisconsin","14132","null","*****","*****","13973","null","49","null","159","null","49","null",
"0500000US55109","St. Croix County, Wisconsin","88732","null","*****","*****","86460","null","386","null","2272","null","386","null",
"0500000US55111","Sauk County, Wisconsin","63922","null","*****","*****","61973","null","253","null","1949","null","253","null",
"0500000US55113","Sawyer County, Wisconsin","16399","null","*****","*****","16122","null","61","null","277","null","61","null",
"0500000US55115","Shawano County, Wisconsin","40904","null","*****","*****","40403","null","128","null","501","null","128","null",
"0500000US55117","Sheboygan County, Wisconsin","115178","null","*****","*****","108711","null","527","null","6467","null","527","null",
"0500000US55119","Taylor County, Wisconsin","20325","null","*****","*****","20037","null","63","null","288","null","63","null",
"0500000US55121","Trempealeau County, Wisconsin","29499","null","*****","*****","28196","null","134","null","1303","null","134","null",
"0500000US55123","Vernon County, Wisconsin","30633","null","*****","*****","30251","null","90","null","382","null","90","null",
"0500000US55125","Vilas County, Wisconsin","21751","null","*****","*****","21408","null","83","null","343","null","83","null",
"0500000US55127","Walworth County, Wisconsin","103074","null","*****","*****","97173","null","430","null","5901","null","430","null",
"0500000US55129","Washburn County, Wisconsin","15688","null","*****","*****","15518","null","48","null","170","null","48","null",
"0500000US55131","Washington County, Wisconsin","134925","null","*****","*****","131457","null","322","null","3468","null","322","null",
"0500000US55133","Waukesha County, Wisconsin","400475","null","*****","*****","380036","null","841","null","20439","null","841","null",
"0500000US55135","Waupaca County, Wisconsin","51245","null","*****","*****","50174","null","205","null","1071","null","205","null",
"0500000US55137","Waushara County, Wisconsin","24193","null","*****","*****","23500","null","111","null","693","null","111","null",
"0500000US55139","Winnebago County, Wisconsin","170411","null","*****","*****","164438","null","459","null","5973","null","459","null",
"0500000US55141","Wood County, Wisconsin","73112","null","*****","*****","71355","null","274","null","1757","null","274","null",
"0500000US56001","Albany County, Wyoming","38390","null","*****","*****","35606","null","479","null","2784","null","479","null",
"0500000US56003","Big Horn County, Wyoming","11882","null","*****","*****","11534","null","85","null","348","null","85","null",
