"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002M","B05012_002MA","B05012_002EA","B05012_003E","B05012_003M","B05012_003MA","B05012_003EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Annotation of Estimate!!Total!!Native","Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born",
"0500000US51830","Williamsburg city, Virginia","14817","*****","*****","null","13516","253","null","null","1301","253","null","null",
"0500000US51840","Winchester city, Virginia","27516","*****","*****","null","24270","438","null","null","3246","438","null","null",
"0500000US53001","Adams County, Washington","19261","*****","*****","null","14472","451","null","null","4789","451","null","null",
"0500000US53003","Asotin County, Washington","22259","*****","*****","null","21804","128","null","null","455","128","null","null",
"0500000US53005","Benton County, Washington","190529","*****","*****","null","170955","1162","null","null","19574","1162","null","null",
"0500000US53007","Chelan County, Washington","75138","*****","*****","null","67097","821","null","null","8041","821","null","null",
"0500000US53009","Clallam County, Washington","73439","*****","*****","null","69592","485","null","null","3847","485","null","null",
"0500000US53011","Clark County, Washington","457474","*****","*****","null","409816","1884","null","null","47658","1884","null","null",
"0500000US53013","Columbia County, Washington","3999","*****","*****","null","3766","66","null","null","233","66","null","null",
"0500000US53015","Cowlitz County, Washington","103590","*****","*****","null","99299","437","null","null","4291","437","null","null",
"0500000US53017","Douglas County, Washington","40585","*****","*****","null","34425","435","null","null","6160","435","null","null",
"0500000US53019","Ferry County, Washington","7568","*****","*****","null","7465","46","null","null","103","46","null","null",
"0500000US53021","Franklin County, Washington","89124","*****","*****","null","68638","1074","null","null","20486","1074","null","null",
"0500000US53023","Garfield County, Washington","2226","*****","*****","null","2188","29","null","null","38","29","null","null",
"0500000US53025","Grant County, Washington","93420","*****","*****","null","75445","894","null","null","17975","894","null","null",
"0500000US53027","Grays Harbor County, Washington","71454","*****","*****","null","67804","370","null","null","3650","370","null","null",
"0500000US53029","Island County, Washington","80323","*****","*****","null","74602","475","null","null","5721","475","null","null",
"0500000US53031","Jefferson County, Washington","30524","*****","*****","null","28903","268","null","null","1621","268","null","null",
"0500000US53033","King County, Washington","2118119","*****","*****","null","1650181","5003","null","null","467938","5003","null","null",
"0500000US53035","Kitsap County, Washington","258903","*****","*****","null","242151","839","null","null","16752","839","null","null",
"0500000US53037","Kittitas County, Washington","43726","*****","*****","null","41212","330","null","null","2514","330","null","null",
"0500000US53039","Klickitat County, Washington","21172","*****","*****","null","19636","339","null","null","1536","339","null","null",
"0500000US53041","Lewis County, Washington","76012","*****","*****","null","72328","403","null","null","3684","403","null","null",
"0500000US53043","Lincoln County, Washington","10344","*****","*****","null","10165","51","null","null","179","51","null","null",
"0500000US53045","Mason County, Washington","61569","*****","*****","null","58008","368","null","null","3561","368","null","null",
"0500000US53047","Okanogan County, Washington","41377","*****","*****","null","36905","315","null","null","4472","315","null","null",
"0500000US53049","Pacific County, Washington","20940","*****","*****","null","19621","216","null","null","1319","216","null","null",
"0500000US53051","Pend Oreille County, Washington","13066","*****","*****","null","12598","130","null","null","468","130","null","null",
"0500000US53053","Pierce County, Washington","845193","*****","*****","null","765627","1838","null","null","79566","1838","null","null",
"0500000US53055","San Juan County, Washington","16221","*****","*****","null","15101","128","null","null","1120","128","null","null",
"0500000US53057","Skagit County, Washington","121725","*****","*****","null","109574","917","null","null","12151","917","null","null",
"0500000US53059","Skamania County, Washington","11498","*****","*****","null","11063","89","null","null","435","89","null","null",
"0500000US53061","Snohomish County, Washington","771904","*****","*****","null","653425","2425","null","null","118479","2425","null","null",
"0500000US53063","Spokane County, Washington","490764","*****","*****","null","464086","1264","null","null","26678","1264","null","null",
"0500000US53065","Stevens County, Washington","43858","*****","*****","null","42563","254","null","null","1295","254","null","null",
"0500000US53067","Thurston County, Washington","269885","*****","*****","null","249193","981","null","null","20692","981","null","null",
"0500000US53069","Wahkiakum County, Washington","4105","*****","*****","null","3976","64","null","null","129","64","null","null",
"0500000US53071","Walla Walla County, Washington","59862","*****","*****","null","53850","486","null","null","6012","486","null","null",
"0500000US53073","Whatcom County, Washington","212738","*****","*****","null","190102","1167","null","null","22636","1167","null","null",
"0500000US53075","Whitman County, Washington","47794","*****","*****","null","42842","486","null","null","4952","486","null","null",
"0500000US53077","Yakima County, Washington","248279","*****","*****","null","202974","1314","null","null","45305","1314","null","null",
"0500000US54001","Barbour County, West Virginia","16790","*****","*****","null","16702","43","null","null","88","43","null","null",
"0500000US54003","Berkeley County, West Virginia","111610","*****","*****","null","107820","499","null","null","3790","499","null","null",
"0500000US54005","Boone County, West Virginia","23236","*****","*****","null","23163","46","null","null","73","46","null","null",
"0500000US54007","Braxton County, West Virginia","14345","*****","*****","null","14320","28","null","null","25","28","null","null",
"0500000US54009","Brooke County, West Virginia","23067","*****","*****","null","22749","101","null","null","318","101","null","null",
"0500000US54011","Cabell County, West Virginia","96100","*****","*****","null","94584","227","null","null","1516","227","null","null",
"0500000US54013","Calhoun County, West Virginia","7450","*****","*****","null","7389","45","null","null","61","45","null","null",
"0500000US54015","Clay County, West Virginia","8901","*****","*****","null","8901","16","null","null","0","16","null","null",
"0500000US54017","Doddridge County, West Virginia","8570","*****","*****","null","8506","37","null","null","64","37","null","null",
"0500000US54019","Fayette County, West Virginia","44602","*****","*****","null","44217","141","null","null","385","141","null","null",
"0500000US54021","Gilmer County, West Virginia","8305","*****","*****","null","8084","70","null","null","221","70","null","null",
"0500000US54023","Grant County, West Virginia","11673","*****","*****","null","11657","19","null","null","16","19","null","null",
"0500000US54025","Greenbrier County, West Virginia","35523","*****","*****","null","35065","179","null","null","458","179","null","null",
"0500000US54027","Hampshire County, West Virginia","23412","*****","*****","null","23260","113","null","null","152","113","null","null",
"0500000US54029","Hancock County, West Virginia","29921","*****","*****","null","29398","138","null","null","523","138","null","null",
"0500000US54031","Hardy County, West Virginia","13812","*****","*****","null","13229","225","null","null","583","225","null","null",
"0500000US54033","Harrison County, West Virginia","68438","*****","*****","null","67834","146","null","null","604","146","null","null",
"0500000US54035","Jackson County, West Virginia","29123","*****","*****","null","28979","90","null","null","144","90","null","null",
"0500000US54037","Jefferson County, West Virginia","55673","*****","*****","null","52914","352","null","null","2759","352","null","null",
"0500000US54039","Kanawha County, West Virginia","187827","*****","*****","null","184497","391","null","null","3330","391","null","null",
"0500000US54041","Lewis County, West Virginia","16371","*****","*****","null","16123","158","null","null","248","158","null","null",
"0500000US54043","Lincoln County, West Virginia","21241","*****","*****","null","21201","41","null","null","40","41","null","null",
"0500000US54045","Logan County, West Virginia","34428","*****","*****","null","34301","55","null","null","127","55","null","null",
