"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_001MA","B05012_001EA","B05012_002E","B05012_002EA","B05012_002M","B05012_002MA","B05012_003E","B05012_003EA","B05012_003M","B05012_003MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!Native","Annotation of Estimate!!Total!!Native","Margin of Error!!Total!!Native","Annotation of Margin of Error!!Total!!Native","Estimate!!Total!!Foreign-Born","Annotation of Estimate!!Total!!Foreign-Born","Margin of Error!!Total!!Foreign-Born","Annotation of Margin of Error!!Total!!Foreign-Born",
"0500000US18057","Hamilton County, Indiana","268871","*****","*****","null","250931","null","1067","null","17940","null","1067","null",
"0500000US18059","Hancock County, Indiana","69035","*****","*****","null","67969","null","242","null","1066","null","242","null",
"0500000US18061","Harrison County, Indiana","38927","*****","*****","null","38460","null","142","null","467","null","142","null",
"0500000US18063","Hendricks County, Indiana","143153","*****","*****","null","137761","null","954","null","5392","null","954","null",
"0500000US18065","Henry County, Indiana","49105","*****","*****","null","48690","null","107","null","415","null","107","null",
"0500000US18067","Howard County, Indiana","83094","*****","*****","null","81691","null","217","null","1403","null","217","null",
"0500000US18069","Huntington County, Indiana","37242","*****","*****","null","36833","null","136","null","409","null","136","null",
"0500000US18071","Jackson County, Indiana","42150","*****","*****","null","40203","null","267","null","1947","null","267","null",
"0500000US18073","Jasper County, Indiana","33254","*****","*****","null","32545","null","187","null","709","null","187","null",
"0500000US18075","Jay County, Indiana","21392","*****","*****","null","21155","null","123","null","237","null","123","null",
"0500000US18077","Jefferson County, Indiana","32380","*****","*****","null","31698","null","170","null","682","null","170","null",
"0500000US18079","Jennings County, Indiana","28441","*****","*****","null","28139","null","95","null","302","null","95","null",
"0500000US18081","Johnson County, Indiana","138227","*****","*****","null","133467","null","459","null","4760","null","459","null",
"0500000US18083","Knox County, Indiana","38446","*****","*****","null","37736","null","151","null","710","null","151","null",
"0500000US18085","Kosciusko County, Indiana","77174","*****","*****","null","74126","null","304","null","3048","null","304","null",
"0500000US18087","LaGrange County, Indiana","37152","*****","*****","null","36486","null","123","null","666","null","123","null",
"0500000US18089","Lake County, Indiana","495272","*****","*****","null","462130","null","1507","null","33142","null","1507","null",
"0500000US18091","LaPorte County, Indiana","111286","*****","*****","null","107689","null","437","null","3597","null","437","null",
"0500000US18093","Lawrence County, Indiana","46203","*****","*****","null","45748","null","124","null","455","null","124","null",
"0500000US18095","Madison County, Indiana","131445","*****","*****","null","128974","null","390","null","2471","null","390","null",
"0500000US18097","Marion County, Indiana","897515","*****","*****","null","824281","null","1765","null","73234","null","1765","null",
"0500000US18099","Marshall County, Indiana","47016","*****","*****","null","45020","null","232","null","1996","null","232","null",
"0500000US18101","Martin County, Indiana","10321","*****","*****","null","10187","null","43","null","134","null","43","null",
"0500000US18103","Miami County, Indiana","37078","*****","*****","null","36655","null","155","null","423","null","155","null",
"0500000US18105","Monroe County, Indiana","136278","*****","*****","null","126087","null","677","null","10191","null","677","null",
"0500000US18107","Montgomery County, Indiana","38220","*****","*****","null","37026","null","191","null","1194","null","191","null",
"0500000US18109","Morgan County, Indiana","68894","*****","*****","null","68059","null","164","null","835","null","164","null",
"0500000US18111","Newton County, Indiana","14270","*****","*****","null","13852","null","111","null","418","null","111","null",
"0500000US18113","Noble County, Indiana","47522","*****","*****","null","44994","null","267","null","2528","null","267","null",
"0500000US18115","Ohio County, Indiana","6074","*****","*****","null","6059","null","18","null","15","null","18","null",
"0500000US18117","Orange County, Indiana","19881","*****","*****","null","19723","null","64","null","158","null","64","null",
"0500000US18119","Owen County, Indiana","21665","*****","*****","null","21414","null","69","null","251","null","69","null",
"0500000US18121","Parke County, Indiana","17368","*****","*****","null","17154","null","73","null","214","null","73","null",
"0500000US18123","Perry County, Indiana","19350","*****","*****","null","19275","null","49","null","75","null","49","null",
"0500000US18125","Pike County, Indiana","12901","*****","*****","null","12817","null","46","null","84","null","46","null",
"0500000US18127","Porter County, Indiana","163406","*****","*****","null","157569","null","588","null","5837","null","588","null",
"0500000US18129","Posey County, Indiana","25973","*****","*****","null","25670","null","215","null","303","null","215","null",
"0500000US18131","Pulaski County, Indiana","13529","*****","*****","null","13471","null","42","null","58","null","42","null",
"0500000US18133","Putnam County, Indiana","38082","*****","*****","null","37490","null","113","null","592","null","113","null",
"0500000US18135","Randolph County, Indiana","26205","*****","*****","null","25898","null","139","null","307","null","139","null",
"0500000US18137","Ripley County, Indiana","28657","*****","*****","null","28313","null","118","null","344","null","118","null",
"0500000US18139","Rush County, Indiana","17481","*****","*****","null","17426","null","32","null","55","null","32","null",
"0500000US18141","St. Joseph County, Indiana","266740","*****","*****","null","252587","null","786","null","14153","null","786","null",
"0500000US18143","Scott County, Indiana","24112","*****","*****","null","23844","null","108","null","268","null","108","null",
"0500000US18145","Shelby County, Indiana","44337","*****","*****","null","43146","null","171","null","1191","null","171","null",
"0500000US18147","Spencer County, Indiana","20978","*****","*****","null","20597","null","86","null","381","null","86","null",
"0500000US18149","Starke County, Indiana","23311","*****","*****","null","22952","null","147","null","359","null","147","null",
"0500000US18151","Steuben County, Indiana","34084","*****","*****","null","33423","null","156","null","661","null","156","null",
"0500000US18153","Sullivan County, Indiana","21484","*****","*****","null","21227","null","126","null","257","null","126","null",
"0500000US18155","Switzerland County, Indiana","10479","*****","*****","null","10353","null","54","null","126","null","54","null",
"0500000US18157","Tippecanoe County, Indiana","170965","*****","*****","null","153271","null","664","null","17694","null","664","null",
"0500000US18159","Tipton County, Indiana","16023","*****","*****","null","15791","null","79","null","232","null","79","null",
"0500000US18161","Union County, Indiana","7481","*****","*****","null","7419","null","46","null","62","null","46","null",
"0500000US18163","Vanderburgh County, Indiana","178985","*****","*****","null","174708","null","508","null","4277","null","508","null",
"0500000US18165","Vermillion County, Indiana","16345","*****","*****","null","16274","null","40","null","71","null","40","null",
